Word,Frequency,IDF,Score
opportunity,11,1.47,0.20998
func,11,1.47,0.20998
storage,11,1.47,0.20998
concentration,11,1.47,0.20998
determines,11,1.47,0.20998
extent,11,1.47,0.20998
satisfy,11,1.47,0.20998
path,11,1.47,0.20998
carry,11,1.47,0.20998
challenging,11,1.47,0.20998
fewer,11,1.47,0.20998
weak,11,1.47,0.20998
bias,11,1.47,0.20998
highest,16,1.0,0.20777
produced,16,1.0,0.20777
ground,16,1.0,0.20777
showing,14,1.134,0.20608
earlier,14,1.134,0.20608
degree,14,1.134,0.20608
strengths,14,1.134,0.20608
look,14,1.134,0.20608
plan,8,1.981,0.20578
recognized,8,1.981,0.20578
claims,8,1.981,0.20578
maintenance,8,1.981,0.20578
architectural,8,1.981,0.20578
responsibility,8,1.981,0.20578
managing,8,1.981,0.20578
teams,8,1.981,0.20578
interconnected,8,1.981,0.20578
deeper,8,1.981,0.20578
functioning,8,1.981,0.20578
organizing,8,1.981,0.20578
interacting,8,1.981,0.20578
scalability,8,1.981,0.20578
encompassing,8,1.981,0.20578
meth,8,1.981,0.20578
constitutes,8,1.981,0.20578
items,8,1.981,0.20578
comment,8,1.981,0.20578
universal,8,1.981,0.20578
modal,8,1.981,0.20578
replacing,8,1.981,0.20578
administrative,8,1.981,0.20578
safety,8,1.981,0.20578
difficulties,8,1.981,0.20578
draw,8,1.981,0.20578
curriculum,8,1.981,0.20578
regulations,8,1.981,0.20578
summarize,8,1.981,0.20578
lot,8,1.981,0.20578
des,8,1.981,0.20578
glass,8,1.981,0.20578
benefit,12,1.288,0.20066
media,12,1.288,0.20066
vary,12,1.288,0.20066
cause,12,1.288,0.20066
attempt,12,1.288,0.20066
typical,12,1.288,0.20066
matrix,12,1.288,0.20066
transformation,12,1.288,0.20066
half,12,1.288,0.20066
representative,12,1.288,0.20066
narrative,5,3.079,0.19994
midpoint,5,3.079,0.19994
architect,5,3.079,0.19994
equate,5,3.079,0.19994
anything,5,3.079,0.19994
talks,5,3.079,0.19994
representatives,5,3.079,0.19994
textbooks,5,3.079,0.19994
recognizes,5,3.079,0.19994
refining,5,3.079,0.19994
subdomains,5,3.079,0.19994
annotate,5,3.079,0.19994
fledged,5,3.079,0.19994
engineer,5,3.079,0.19994
prototypes,5,3.079,0.19994
rounds,5,3.079,0.19994
enterprise,5,3.079,0.19994
hawaii,5,3.079,0.19994
talk,5,3.079,0.19994
cational,5,3.079,0.19994
involvement,5,3.079,0.19994
triples,5,3.079,0.19994
versatility,5,3.079,0.19994
convey,5,3.079,0.19994
clarify,5,3.079,0.19994
tology,5,3.079,0.19994
nput,5,3.079,0.19994
utput,5,3.079,0.19994
caller,5,3.079,0.19994
session,5,3.079,0.19994
layered,5,3.079,0.19994
velopment,5,3.079,0.19994
serving,5,3.079,0.19994
inserted,5,3.079,0.19994
simplifies,5,3.079,0.19994
preparing,5,3.079,0.19994
verbal,5,3.079,0.19994
guesses,5,3.079,0.19994
expressing,5,3.079,0.19994
returned,5,3.079,0.19994
narration,5,3.079,0.19994
math,5,3.079,0.19994
semantically,5,3.079,0.19994
quire,5,3.079,0.19994
patronymic,5,3.079,0.19994
markers,5,3.079,0.19994
criticism,5,3.079,0.19994
fragment,5,3.079,0.19994
hundred,5,3.079,0.19994
preposition,5,3.079,0.19994
correlators,5,3.079,0.19994
adjective,5,3.079,0.19994
assembled,5,3.079,0.19994
osn,5,3.079,0.19994
preference,5,3.079,0.19994
inquire,5,3.079,0.19994
appearance,5,3.079,0.19994
scalar,5,3.079,0.19994
multilingual,5,3.079,0.19994
chat,5,3.079,0.19994
devoted,5,3.079,0.19994
profes,5,3.079,0.19994
understandable,5,3.079,0.19994
occupied,5,3.079,0.19994
logically,5,3.079,0.19994
quantitatively,5,3.079,0.19994
affine,5,3.079,0.19994
shaders,5,3.079,0.19994
overlay,5,3.079,0.19994
coor,5,3.079,0.19994
nates,5,3.079,0.19994
ends,5,3.079,0.19994
rasterizing,5,3.079,0.19994
rasterize,5,3.079,0.19994
memorized,5,3.079,0.19994
traversal,5,3.079,0.19994
researched,5,3.079,0.19994
regulatory,5,3.079,0.19994
tips,5,3.079,0.19994
audio,5,3.079,0.19994
mankind,5,3.079,0.19994
prospects,5,3.079,0.19994
osnovi,5,3.079,0.19994
tutorials,5,3.079,0.19994
prototyping,5,3.079,0.19994
machinery,5,3.079,0.19994
shapes,5,3.079,0.19994
manufacturers,5,3.079,0.19994
edit,5,3.079,0.19994
extruder,5,3.079,0.19994
stereo,5,3.079,0.19994
tripod,5,3.079,0.19994
transferred,5,3.079,0.19994
subroutine,5,3.079,0.19994
voice,5,3.079,0.19994
tune,5,3.079,0.19994
stories,5,3.079,0.19994
astronomy,5,3.079,0.19994
ligo,5,3.079,0.19994
detections,5,3.079,0.19994
endeavors,5,3.079,0.19994
consequential,5,3.079,0.19994
commercialization,5,3.079,0.19994
mastery,5,3.079,0.19994
profit,5,3.079,0.19994
foster,5,3.079,0.19994
labour,5,3.079,0.19994
crime,5,3.079,0.19994
showcased,5,3.079,0.19994
indico,5,3.079,0.19994
creations,5,3.079,0.19994
znanosti,5,3.079,0.19994
javnih,5,3.079,0.19994
realm,5,3.079,0.19994
accelerating,5,3.079,0.19994
tyrosine,5,3.079,0.19994
covalent,5,3.079,0.19994
metabolism,5,3.079,0.19994
chlorine,5,3.079,0.19994
pyrrolidine,5,3.079,0.19994
biochemistryexpert,5,3.079,0.19994
aromatic,5,3.079,0.19994
scaffold,5,3.079,0.19994
transporter,5,3.079,0.19994
genome,5,3.079,0.19994
antisymmetric,5,3.079,0.19994
orderelectron,5,3.079,0.19994
ibrav,5,3.079,0.19994
metadynamics,5,3.079,0.19994
beads,5,3.079,0.19994
guess,5,3.079,0.19994
grompp,5,3.079,0.19994
npt,5,3.079,0.19994
andbiology,5,3.079,0.19994
rangeandlong,5,3.079,0.19994
bondangle,5,3.079,0.19994
factual,5,3.079,0.19994
ionconductors,5,3.079,0.19994
lithium,5,3.079,0.19994
tensile,5,3.079,0.19994
elongation,5,3.079,0.19994
linker,5,3.079,0.19994
fullerene,5,3.079,0.19994
andga,5,3.079,0.19994
whereu,5,3.079,0.19994
scattered,5,3.079,0.19994
descriptor,5,3.079,0.19994
propylene,5,3.079,0.19994
xsb,5,3.079,0.19994
nodebuildingblocks,5,3.079,0.19994
basednode,5,3.079,0.19994
complementary,9,1.693,0.19788
experiences,9,1.693,0.19788
entirely,9,1.693,0.19788
outside,9,1.693,0.19788
creates,9,1.693,0.19788
applicability,9,1.693,0.19788
formulated,9,1.693,0.19788
updated,9,1.693,0.19788
enable,9,1.693,0.19788
composed,9,1.693,0.19788
correction,9,1.693,0.19788
highlights,9,1.693,0.19788
cultural,9,1.693,0.19788
starts,9,1.693,0.19788
interests,9,1.693,0.19788
simulate,9,1.693,0.19788
mission,9,1.693,0.19788
decade,9,1.693,0.19788
fails,9,1.693,0.19788
post,15,1.0,0.19478
yet,13,1.134,0.19136
enough,13,1.134,0.19136
off,13,1.134,0.19136
dynamic,13,1.134,0.19136
upon,13,1.134,0.19136
claim,10,1.47,0.19089
metric,10,1.47,0.19089
ever,10,1.47,0.19089
put,10,1.47,0.19089
exists,10,1.47,0.19089
statement,10,1.47,0.19089
describing,10,1.47,0.19089
intermediate,10,1.47,0.19089
addressing,10,1.47,0.19089
ence,10,1.47,0.19089
themselves,10,1.47,0.19089
utilized,10,1.47,0.19089
historical,10,1.47,0.19089
correspond,10,1.47,0.19089
behind,10,1.47,0.19089
simultaneously,10,1.47,0.19089
adding,10,1.47,0.19089
assigned,10,1.47,0.19089
existence,10,1.47,0.19089
shifts,10,1.47,0.19089
replaced,10,1.47,0.19089
joint,10,1.47,0.19089
exposure,10,1.47,0.19089
ordered,6,2.386,0.18593
reverse,6,2.386,0.18593
discussing,6,2.386,0.18593
legal,6,2.386,0.18593
interviews,6,2.386,0.18593
engage,6,2.386,0.18593
specificity,6,2.386,0.18593
partners,6,2.386,0.18593
contents,6,2.386,0.18593
friendly,6,2.386,0.18593
unlikely,6,2.386,0.18593
simplify,6,2.386,0.18593
vices,6,2.386,0.18593
encompasses,6,2.386,0.18593
appli,6,2.386,0.18593
engine,6,2.386,0.18593
rep,6,2.386,0.18593
absent,6,2.386,0.18593
retrieve,6,2.386,0.18593
merely,6,2.386,0.18593
localization,6,2.386,0.18593
fundamentally,6,2.386,0.18593
corrections,6,2.386,0.18593
queried,6,2.386,0.18593
belongs,6,2.386,0.18593
teach,6,2.386,0.18593
emotional,6,2.386,0.18593
puter,6,2.386,0.18593
relief,6,2.386,0.18593
denominator,6,2.386,0.18593
angular,6,2.386,0.18593
loop,6,2.386,0.18593
turned,6,2.386,0.18593
interdisciplinary,6,2.386,0.18593
courses,6,2.386,0.18593
disadvantages,6,2.386,0.18593
arranged,6,2.386,0.18593
era,6,2.386,0.18593
blog,6,2.386,0.18593
transients,6,2.386,0.18593
neutrino,6,2.386,0.18593
invest,6,2.386,0.18593
monetary,6,2.386,0.18593
looked,6,2.386,0.18593
nih,6,2.386,0.18593
else,6,2.386,0.18593
remarkable,6,2.386,0.18593
occasionally,6,2.386,0.18593
initio,6,2.386,0.18593
txt,6,2.386,0.18593
perturbation,6,2.386,0.18593
primer,6,2.386,0.18593
synthesize,6,2.386,0.18593
demonstrated,11,1.288,0.18394
communities,11,1.288,0.18394
exist,11,1.288,0.18394
occur,11,1.288,0.18394
benefits,11,1.288,0.18394
conduct,11,1.288,0.18394
plays,11,1.288,0.18394
comes,11,1.288,0.18394
visual,11,1.288,0.18394
sensitive,11,1.288,0.18394
implies,11,1.288,0.18394
homogeneous,11,1.288,0.18394
events,14,1.0,0.1818
detection,14,1.0,0.1818
derivative,7,1.981,0.18006
poorly,7,1.981,0.18006
gathered,7,1.981,0.18006
goes,7,1.981,0.18006
evident,7,1.981,0.18006
exception,7,1.981,0.18006
chains,7,1.981,0.18006
adequately,7,1.981,0.18006
collect,7,1.981,0.18006
belong,7,1.981,0.18006
eliminate,7,1.981,0.18006
preparation,7,1.981,0.18006
demonstrating,7,1.981,0.18006
logic,7,1.981,0.18006
analyzes,7,1.981,0.18006
intuitive,7,1.981,0.18006
machines,7,1.981,0.18006
specifications,7,1.981,0.18006
regardless,7,1.981,0.18006
landscape,7,1.981,0.18006
neighbors,7,1.981,0.18006
centers,7,1.981,0.18006
continues,7,1.981,0.18006
tures,7,1.981,0.18006
essentially,7,1.981,0.18006
nation,7,1.981,0.18006
filled,7,1.981,0.18006
ready,7,1.981,0.18006
socio,7,1.981,0.18006
begins,7,1.981,0.18006
late,7,1.981,0.18006
derivatives,7,1.981,0.18006
approved,7,1.981,0.18006
faces,7,1.981,0.18006
timely,7,1.981,0.18006
living,7,1.981,0.18006
bar,7,1.981,0.18006
interpret,7,1.981,0.18006
competition,7,1.981,0.18006
dark,7,1.981,0.18006
citizens,7,1.981,0.18006
scatter,7,1.981,0.18006
plausible,7,1.981,0.18006
precursors,7,1.981,0.18006
precursor,7,1.981,0.18006
appear,12,1.134,0.17664
corresponds,12,1.134,0.17664
conventional,8,1.693,0.17589
insight,8,1.693,0.17589
adaptation,8,1.693,0.17589
believe,8,1.693,0.17589
prominent,8,1.693,0.17589
informed,8,1.693,0.17589
medium,8,1.693,0.17589
going,8,1.693,0.17589
forward,8,1.693,0.17589
intended,8,1.693,0.17589
acquire,8,1.693,0.17589
emerging,8,1.693,0.17589
commercial,8,1.693,0.17589
intensities,8,1.693,0.17589
expand,8,1.693,0.17589
precisely,8,1.693,0.17589
smooth,8,1.693,0.17589
iterations,8,1.693,0.17589
acquired,8,1.693,0.17589
majority,8,1.693,0.17589
pos,8,1.693,0.17589
motivation,8,1.693,0.17589
regulation,8,1.693,0.17589
affects,8,1.693,0.17589
middle,8,1.693,0.17589
accumulation,8,1.693,0.17589
moving,8,1.693,0.17589
highlighted,8,1.693,0.17589
diversity,8,1.693,0.17589
synthetic,8,1.693,0.17589
call,9,1.47,0.1718
refers,9,1.47,0.1718
selecting,9,1.47,0.1718
capturing,9,1.47,0.1718
actual,9,1.47,0.1718
refer,9,1.47,0.1718
head,9,1.47,0.1718
confirm,9,1.47,0.1718
module,9,1.47,0.1718
prepared,9,1.47,0.1718
reveal,9,1.47,0.1718
maintain,9,1.47,0.1718
adapt,9,1.47,0.1718
faster,9,1.47,0.1718
compatible,9,1.47,0.1718
correlation,13,1.0,0.16881
reported,13,1.0,0.16881
poor,10,1.288,0.16721
dimensions,10,1.288,0.16721
compute,10,1.288,0.16721
captured,10,1.288,0.16721
limits,10,1.288,0.16721
introduced,10,1.288,0.16721
frequently,10,1.288,0.16721
fixed,10,1.288,0.16721
grid,10,1.288,0.16721
sensitivity,10,1.288,0.16721
signals,10,1.288,0.16721
regression,10,1.288,0.16721
prior,11,1.134,0.16192
signal,11,1.134,0.16192
reduced,11,1.134,0.16192
far,11,1.134,0.16192
alternative,11,1.134,0.16192
increasingly,11,1.134,0.16192
comparing,11,1.134,0.16192
trend,11,1.134,0.16192
shift,11,1.134,0.16192
hypothesisgeneration,4,3.079,0.15995
headers,4,3.079,0.15995
avg,4,3.079,0.15995
competencies,4,3.079,0.15995
demonstration,4,3.079,0.15995
codifying,4,3.079,0.15995
inductive,4,3.079,0.15995
generalizability,4,3.079,0.15995
epistemological,4,3.079,0.15995
equated,4,3.079,0.15995
proceeds,4,3.079,0.15995
obviously,4,3.079,0.15995
abstraction,4,3.079,0.15995
essay,4,3.079,0.15995
thoughts,4,3.079,0.15995
clarification,4,3.079,0.15995
artifact,4,3.079,0.15995
whatever,4,3.079,0.15995
confusing,4,3.079,0.15995
happens,4,3.079,0.15995
trustworthiness,4,3.079,0.15995
triangulation,4,3.079,0.15995
motivate,4,3.079,0.15995
doesn,4,3.079,0.15995
ups,4,3.079,0.15995
confirmability,4,3.079,0.15995
harness,4,3.079,0.15995
sourcing,4,3.079,0.15995
reflections,4,3.079,0.15995
basing,4,3.079,0.15995
approximating,4,3.079,0.15995
linguistic,4,3.079,0.15995
paving,4,3.079,0.15995
bilities,4,3.079,0.15995
usability,4,3.079,0.15995
mantic,4,3.079,0.15995
encompass,4,3.079,0.15995
tured,4,3.079,0.15995
proficient,4,3.079,0.15995
plugins,4,3.079,0.15995
curated,4,3.079,0.15995
fostering,4,3.079,0.15995
rovider,4,3.079,0.15995
subclasses,4,3.079,0.15995
emphasizes,4,3.079,0.15995
cacheable,4,3.079,0.15995
viewing,4,3.079,0.15995
malakhovks,4,3.079,0.15995
nections,4,3.079,0.15995
storing,4,3.079,0.15995
predicates,4,3.079,0.15995
undergoes,4,3.079,0.15995
direc,4,3.079,0.15995
lemmatized,4,3.079,0.15995
interrogation,4,3.079,0.15995
cessing,4,3.079,0.15995
markup,4,3.079,0.15995
genes,4,3.079,0.15995
surname,4,3.079,0.15995
digits,4,3.079,0.15995
facilitated,4,3.079,0.15995
erating,4,3.079,0.15995
semantics,4,3.079,0.15995
tic,4,3.079,0.15995
recognizing,4,3.079,0.15995
parce,4,3.079,0.15995
sentpos,4,3.079,0.15995
syn,4,3.079,0.15995
lemma,4,3.079,0.15995
kflex,4,3.079,0.15995
sortage,4,3.079,0.15995
distortion,4,3.079,0.15995
emphasis,4,3.079,0.15995
fessional,4,3.079,0.15995
seekers,4,3.079,0.15995
specifics,4,3.079,0.15995
profession,4,3.079,0.15995
cialists,4,3.079,0.15995
professionally,4,3.079,0.15995
cialist,4,3.079,0.15995
pedagogy,4,3.079,0.15995
diligent,4,3.079,0.15995
admin,4,3.079,0.15995
prioritization,4,3.079,0.15995
readiness,4,3.079,0.15995
accessing,4,3.079,0.15995
folder,4,3.079,0.15995
ascertainment,4,3.079,0.15995
rials,4,3.079,0.15995
cards,4,3.079,0.15995
dinate,4,3.079,0.15995
nate,4,3.079,0.15995
simplification,4,3.079,0.15995
textured,4,3.079,0.15995
racy,4,3.079,0.15995
disadvantage,4,3.079,0.15995
turing,4,3.079,0.15995
inscribed,4,3.079,0.15995
rasteriza,4,3.079,0.15995
advisable,4,3.079,0.15995
inevitably,4,3.079,0.15995
ellipse,4,3.079,0.15995
rotated,4,3.079,0.15995
compromising,4,3.079,0.15995
counting,4,3.079,0.15995
computerization,4,3.079,0.15995
technol,4,3.079,0.15995
elite,4,3.079,0.15995
manifestation,4,3.079,0.15995
tific,4,3.079,0.15995
invention,4,3.079,0.15995
stitution,4,3.079,0.15995
partner,4,3.079,0.15995
informatsiinykh,4,3.079,0.15995
navchannia,4,3.079,0.15995
naukovo,4,3.079,0.15995
fun,4,3.079,0.15995
firm,4,3.079,0.15995
scratch,4,3.079,0.15995
inkjet,4,3.079,0.15995
oxy,4,3.079,0.15995
pho,4,3.079,0.15995
souvenir,4,3.079,0.15995
illuminated,4,3.079,0.15995
shooting,4,3.079,0.15995
mpx,4,3.079,0.15995
photographing,4,3.079,0.15995
holes,4,3.079,0.15995
inaccuracies,4,3.079,0.15995
console,4,3.079,0.15995
microphones,4,3.079,0.15995
atbp,4,3.079,0.15995
tutorial,4,3.079,0.15995
join,4,3.079,0.15995
cosmological,4,3.079,0.15995
acquires,4,3.079,0.15995
pursuit,4,3.079,0.15995
fruitful,4,3.079,0.15995
chemicals,4,3.079,0.15995
accomplish,4,3.079,0.15995
patents,4,3.079,0.15995
economia,4,3.079,0.15995
dell,4,3.079,0.15995
techsoc,4,3.079,0.15995
nanotechnology,4,3.079,0.15995
pharmaceutical,4,3.079,0.15995
programmers,4,3.079,0.15995
taught,4,3.079,0.15995
broaden,4,3.079,0.15995
acknowledgements,4,3.079,0.15995
concerted,4,3.079,0.15995
demos,4,3.079,0.15995
poster,4,3.079,0.15995
subsystems,4,3.079,0.15995
possesses,4,3.079,0.15995
uncover,4,3.079,0.15995
therapeutic,4,3.079,0.15995
grasp,4,3.079,0.15995
ascimnib,4,3.079,0.15995
piperidine,4,3.079,0.15995
shotevaluation,4,3.079,0.15995
struggles,4,3.079,0.15995
receptors,4,3.079,0.15995
chemist,4,3.079,0.15995
tert,4,3.079,0.15995
carbonate,4,3.079,0.15995
ethyl,4,3.079,0.15995
reactant,4,3.079,0.15995
smiles,4,3.079,0.15995
bioinformatic,4,3.079,0.15995
nucleotide,4,3.079,0.15995
trouble,4,3.079,0.15995
formatted,4,3.079,0.15995
retrieving,4,3.079,0.15995
mating,4,3.079,0.15995
nucleotides,4,3.079,0.15995
mastermix,4,3.079,0.15995
scf,4,3.079,0.15995
smearing,4,3.079,0.15995
upf,4,3.079,0.15995
angstrom,4,3.079,0.15995
barostat,4,3.079,0.15995
reply,4,3.079,0.15995
solvation,4,3.079,0.15995
nsteps,4,3.079,0.15995
mdrun,4,3.079,0.15995
deffnm,4,3.079,0.15995
rangeinteractions,4,3.079,0.15995
purity,4,3.079,0.15995
finetuning,4,3.079,0.15995
triazolophenyl,4,3.079,0.15995
pvtz,4,3.079,0.15995
basedelectrolytes,4,3.079,0.15995
intheirstructure,4,3.079,0.15995
quaternary,4,3.079,0.15995
nestedcross,4,3.079,0.15995
polystyrene,4,3.079,0.15995
andlacl,4,3.079,0.15995
indeionizedwater,4,3.079,0.15995
linedautoclave,4,3.079,0.15995
uxx,4,3.079,0.15995
lambda,4,3.079,0.15995
relatedproblems,4,3.079,0.15995
gpt,4,3.079,0.15995
polyurethane,4,3.079,0.15995
ethylene,4,3.079,0.15995
copolymer,4,3.079,0.15995
etal,12,1.0,0.15583
metadata,5,2.386,0.15494
transformers,5,2.386,0.15494
ands,5,2.386,0.15494
qualitatively,5,2.386,0.15494
equivalence,5,2.386,0.15494
strengthen,5,2.386,0.15494
markets,5,2.386,0.15494
selective,5,2.386,0.15494
holistic,5,2.386,0.15494
stimulating,5,2.386,0.15494
spec,5,2.386,0.15494
delve,5,2.386,0.15494
adapting,5,2.386,0.15494
effec,5,2.386,0.15494
facilitates,5,2.386,0.15494
emphasized,5,2.386,0.15494
ware,5,2.386,0.15494
selects,5,2.386,0.15494
edited,5,2.386,0.15494
insufficient,5,2.386,0.15494
philosophical,5,2.386,0.15494
auto,5,2.386,0.15494
industries,5,2.386,0.15494
gen,5,2.386,0.15494
orientation,5,2.386,0.15494
demanding,5,2.386,0.15494
meeting,5,2.386,0.15494
empty,5,2.386,0.15494
linking,5,2.386,0.15494
tation,5,2.386,0.15494
attitudes,5,2.386,0.15494
mathematics,5,2.386,0.15494
ago,5,2.386,0.15494
initiative,5,2.386,0.15494
acts,5,2.386,0.15494
mobile,5,2.386,0.15494
realization,5,2.386,0.15494
failed,5,2.386,0.15494
acceptable,5,2.386,0.15494
advancements,5,2.386,0.15494
realized,5,2.386,0.15494
trajectory,5,2.386,0.15494
poly,5,2.386,0.15494
philosophy,5,2.386,0.15494
equipped,5,2.386,0.15494
reports,5,2.386,0.15494
scien,5,2.386,0.15494
accumulate,5,2.386,0.15494
differentiation,5,2.386,0.15494
playing,5,2.386,0.15494
inconsistent,5,2.386,0.15494
proliferation,5,2.386,0.15494
beginning,5,2.386,0.15494
campaigns,5,2.386,0.15494
binaries,5,2.386,0.15494
bursts,5,2.386,0.15494
seeks,5,2.386,0.15494
paths,5,2.386,0.15494
informal,5,2.386,0.15494
spirit,5,2.386,0.15494
endogenous,5,2.386,0.15494
translating,5,2.386,0.15494
governments,5,2.386,0.15494
engaging,5,2.386,0.15494
matters,5,2.386,0.15494
macroscopic,5,2.386,0.15494
ncbi,5,2.386,0.15494
nlm,5,2.386,0.15494
phenyl,5,2.386,0.15494
kinetic,5,2.386,0.15494
andtemperature,5,2.386,0.15494
ternary,5,2.386,0.15494
instability,5,2.386,0.15494
residuals,5,2.386,0.15494
verification,6,1.981,0.15433
calibration,6,1.981,0.15433
excellent,6,1.981,0.15433
andd,6,1.981,0.15433
constitute,6,1.981,0.15433
convenience,6,1.981,0.15433
concrete,6,1.981,0.15433
probe,6,1.981,0.15433
complement,6,1.981,0.15433
variants,6,1.981,0.15433
proceed,6,1.981,0.15433
turns,6,1.981,0.15433
producing,6,1.981,0.15433
inconsistencies,6,1.981,0.15433
ities,6,1.981,0.15433
investigating,6,1.981,0.15433
tively,6,1.981,0.15433
scalable,6,1.981,0.15433
operate,6,1.981,0.15433
deployed,6,1.981,0.15433
integrates,6,1.981,0.15433
transformer,6,1.981,0.15433
prove,6,1.981,0.15433
instrumental,6,1.981,0.15433
objectives,6,1.981,0.15433
sent,6,1.981,0.15433
places,6,1.981,0.15433
auxiliary,6,1.981,0.15433
embeddings,6,1.981,0.15433
ties,6,1.981,0.15433
greatest,6,1.981,0.15433
electrical,6,1.981,0.15433
passing,6,1.981,0.15433
vast,6,1.981,0.15433
inequality,6,1.981,0.15433
sive,6,1.981,0.15433
slowly,6,1.981,0.15433
dots,6,1.981,0.15433
drive,6,1.981,0.15433
drivers,6,1.981,0.15433
continued,6,1.981,0.15433
pollution,6,1.981,0.15433
substitution,6,1.981,0.15433
concentrated,6,1.981,0.15433
annual,6,1.981,0.15433
decline,6,1.981,0.15433
limitation,6,1.981,0.15433
makers,6,1.981,0.15433
hypothetical,6,1.981,0.15433
lengths,6,1.981,0.15433
simulating,6,1.981,0.15433
reviewed,7,1.693,0.15391
viewed,7,1.693,0.15391
tries,7,1.693,0.15391
evolve,7,1.693,0.15391
establish,7,1.693,0.15391
combines,7,1.693,0.15391
advance,7,1.693,0.15391
methodologies,7,1.693,0.15391
align,7,1.693,0.15391
marked,7,1.693,0.15391
nearest,7,1.693,0.15391
depicted,7,1.693,0.15391
worth,7,1.693,0.15391
extract,7,1.693,0.15391
exam,7,1.693,0.15391
examining,7,1.693,0.15391
norm,7,1.693,0.15391
exceed,7,1.693,0.15391
simpler,7,1.693,0.15391
sign,7,1.693,0.15391
became,7,1.693,0.15391
coincide,7,1.693,0.15391
remove,7,1.693,0.15391
fairly,7,1.693,0.15391
fractional,7,1.693,0.15391
adjusting,7,1.693,0.15391
sur,7,1.693,0.15391
wider,7,1.693,0.15391
targets,7,1.693,0.15391
sky,7,1.693,0.15391
coupling,7,1.693,0.15391
billion,7,1.693,0.15391
performances,7,1.693,0.15391
computationally,7,1.693,0.15391
infrastructure,8,1.47,0.15271
outcome,8,1.47,0.15271
clearly,8,1.47,0.15271
drawn,8,1.47,0.15271
seem,8,1.47,0.15271
matching,8,1.47,0.15271
monitoring,8,1.47,0.15271
necessarily,8,1.47,0.15271
risks,8,1.47,0.15271
robust,8,1.47,0.15271
separation,8,1.47,0.15271
uniform,8,1.47,0.15271
studying,8,1.47,0.15271
obvious,8,1.47,0.15271
tive,8,1.47,0.15271
choosing,8,1.47,0.15271
reduces,8,1.47,0.15271
degrees,8,1.47,0.15271
configurations,8,1.47,0.15271
looking,9,1.288,0.15049
displays,9,1.288,0.15049
responsible,9,1.288,0.15049
dis,9,1.288,0.15049
integrated,9,1.288,0.15049
connected,9,1.288,0.15049
transformations,9,1.288,0.15049
minimum,9,1.288,0.15049
having,9,1.288,0.15049
produces,9,1.288,0.15049
event,9,1.288,0.15049
inter,10,1.134,0.1472
interesting,10,1.134,0.1472
technique,10,1.134,0.1472
whereas,10,1.134,0.1472
yields,10,1.134,0.1472
fit,11,1.0,0.14284
local,11,1.0,0.14284
confidence,8,1.288,0.13377
contribution,8,1.288,0.13377
mostly,8,1.288,0.13377
otherwise,8,1.288,0.13377
chosen,8,1.288,0.13377
latter,8,1.288,0.13377
led,8,1.288,0.13377
formulation,8,1.288,0.13377
spaces,8,1.288,0.13377
approximately,8,1.288,0.13377
fall,8,1.288,0.13377
gaps,8,1.288,0.13377
distances,8,1.288,0.13377
helpful,8,1.288,0.13377
gas,8,1.288,0.13377
pipeline,7,1.47,0.13362
assumption,7,1.47,0.13362
ical,7,1.47,0.13362
status,7,1.47,0.13362
share,7,1.47,0.13362
tree,7,1.47,0.13362
explained,7,1.47,0.13362
incorporate,7,1.47,0.13362
aims,7,1.47,0.13362
copy,7,1.47,0.13362
scenarios,7,1.47,0.13362
easy,7,1.47,0.13362
monitor,7,1.47,0.13362
stands,7,1.47,0.13362
modified,7,1.47,0.13362
situations,7,1.47,0.13362
hybrid,7,1.47,0.13362
constructed,7,1.47,0.13362
nodes,7,1.47,0.13362
sharing,7,1.47,0.13362
kind,7,1.47,0.13362
except,7,1.47,0.13362
parametric,7,1.47,0.13362
charge,7,1.47,0.13362
understood,7,1.47,0.13362
likelihood,9,1.134,0.13248
contributions,9,1.134,0.13248
maps,9,1.134,0.13248
collected,9,1.134,0.13248
dependence,9,1.134,0.13248
reflects,6,1.693,0.13192
reinforcement,6,1.693,0.13192
heuristic,6,1.693,0.13192
designs,6,1.693,0.13192
stakeholders,6,1.693,0.13192
eventually,6,1.693,0.13192
emerge,6,1.693,0.13192
labels,6,1.693,0.13192
outlined,6,1.693,0.13192
feasible,6,1.693,0.13192
actually,6,1.693,0.13192
package,6,1.693,0.13192
thank,6,1.693,0.13192
adapted,6,1.693,0.13192
requiring,6,1.693,0.13192
predominantly,6,1.693,0.13192
involving,6,1.693,0.13192
maintaining,6,1.693,0.13192
arises,6,1.693,0.13192
updating,6,1.693,0.13192
prevent,6,1.693,0.13192
perhaps,6,1.693,0.13192
deal,6,1.693,0.13192
respondents,6,1.693,0.13192
picture,6,1.693,0.13192
falls,6,1.693,0.13192
offset,6,1.693,0.13192
polynomial,6,1.693,0.13192
fast,6,1.693,0.13192
setup,6,1.693,0.13192
live,6,1.693,0.13192
minutes,6,1.693,0.13192
eds,6,1.693,0.13192
peer,6,1.693,0.13192
bigger,6,1.693,0.13192
moment,6,1.693,0.13192
heating,6,1.693,0.13192
index,10,1.0,0.12986
interval,10,1.0,0.12986
against,10,1.0,0.12986
excluded,5,1.981,0.12861
paragraph,5,1.981,0.12861
andj,5,1.981,0.12861
thousands,5,1.981,0.12861
documented,5,1.981,0.12861
views,5,1.981,0.12861
stand,5,1.981,0.12861
feed,5,1.981,0.12861
